	AUC	Accuracy	Baseline error rate	Baseline improvement	Best Num Features	Error rate	Kappa statistic	Mean absolute error	Number instances predicted as dependent variable class BRCACancer	Number instances predicted as dependent variable class BRCACancer correctly	Number instances predicted as dependent variable class BRCACancer incorrectly	Number instances predicted as dependent variable class Control	Number instances predicted as dependent variable class Control correctly	Number instances predicted as dependent variable class Control incorrectly	Number instances with dependent variable class BRCACancer	Number instances with dependent variable class BRCACancer predicted correctly	Number instances with dependent variable class BRCACancer predicted incorrectly	Number instances with dependent variable class Control	Number instances with dependent variable class Control predicted correctly	Number instances with dependent variable class Control predicted incorrectly	Proportion instances predicted as dependent variable class BRCACancer	Proportion instances predicted as dependent variable class BRCACancer correctly	Proportion instances predicted as dependent variable class BRCACancer incorrectly	Proportion instances predicted as dependent variable class Control	Proportion instances predicted as dependent variable class Control correctly	Proportion instances predicted as dependent variable class Control incorrectly	Proportion instances with dependent variable class BRCACancer	Proportion instances with dependent variable class BRCACancer predicted correctly	Proportion instances with dependent variable class BRCACancer predicted incorrectly	Proportion instances with dependent variable class Control	Proportion instances with dependent variable class Control predicted correctly	Proportion instances with dependent variable class Control predicted incorrectly	Relative absolute error	Root mean squared error	Root relative squared error	Total number correct	Total number incorrect	Youden Index
utahontario2_REACTOME_METABOLISM_OF_NITRIC_OXIDE_weka_svm_weights_r_svm_rbf_Training_Data	0.5897435897435899	0.6612903225806451	0.3145161290322581	-0.024193548387096753	NA	0.33870967741935487	-0.028030003947887884	0.42497791058926043	5.0	1.0	4.0	119.0	81.0	38.0	39.0	1.0	38.0	85.0	81.0	4.0	0.04032258064516129	0.2	0.8	0.9596774193548387	0.680672268907563	0.31932773109243695	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9529411764705882	0.047058823529411764	98.3099626154369	0.4637880813761561	99.8828146591459	82	42	-0.02141779788838616
utahontario2_REACTOME_METABOLISM_OF_PROTEINS_weka_svm_weights_r_svm_rbf	0.5242424242424243	0.5405405405405406	0.4054054054054054	-0.05405405405405406	25	0.45945945945945943	0.019867549668874232	0.4579463670852356	6.0	2.0	4.0	31.0	18.0	13.0	15.0	2.0	13.0	22.0	18.0	4.0	0.16216216216216217	0.3333333333333333	0.6666666666666666	0.8378378378378378	0.5806451612903226	0.41935483870967744	0.40540540540540543	0.13333333333333333	0.8666666666666667	0.5945945945945946	0.8181818181818182	0.18181818181818182	94.80869550989884	0.5144310833624993	104.77333272294462	20	17	-0.048484848484848464
utahontario2_REACTOME_METABOLISM_OF_PROTEINS_weka_svm_weights_r_svm_rbf_Training_Data	0.7147812971342383	0.717741935483871	0.3145161290322581	0.032258064516129115	150	0.282258064516129	0.23375706214689262	0.3866152394477457	16.0	10.0	6.0	108.0	79.0	29.0	39.0	10.0	29.0	85.0	79.0	6.0	0.12903225806451613	0.625	0.375	0.8709677419354839	0.7314814814814815	0.26851851851851855	0.31451612903225806	0.2564102564102564	0.7435897435897436	0.6854838709677419	0.9294117647058824	0.07058823529411765	89.43554191784989	0.4374509945200017	94.21077936813649	89	35	0.18582202111613877
utahontario2_REACTOME_METABOLISM_OF_RNA_weka_svm_weights_r_svm_rbf	0.46060606060606063	0.5945945945945946	0.4054054054054054	0.0	25	0.4054054054054054	0.0	0.4734014913205494	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	98.00837187597598	0.5018989916389077	102.22094221168717	22	15	0.0
utahontario2_REACTOME_METABOLISM_OF_RNA_weka_svm_weights_r_svm_rbf_Training_Data	0.6555052790346908	0.6612903225806451	0.3145161290322581	-0.024193548387096753	75	0.33870967741935487	-0.009693679720821993	0.41958341266714605	7.0	2.0	5.0	117.0	80.0	37.0	39.0	2.0	37.0	85.0	80.0	5.0	0.056451612903225805	0.2857142857142857	0.7142857142857143	0.9435483870967742	0.6837606837606838	0.3162393162393162	0.31451612903225806	0.05128205128205128	0.9487179487179487	0.6854838709677419	0.9411764705882353	0.058823529411764705	97.0620556634808	0.45956723857378545	98.97380108966469	82	42	-0.007541478129713397
utahontario2_REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS_weka_svm_weights_r_svm_rbf	0.6939393939393941	0.6216216216216216	0.4054054054054054	0.027027027027026973	NA	0.3783783783783784	0.2974683544303797	0.4222317757917411	9.0	5.0	4.0	28.0	18.0	10.0	15.0	5.0	10.0	22.0	18.0	4.0	0.24324324324324326	0.5555555555555556	0.4444444444444444	0.7567567567567568	0.6428571428571429	0.35714285714285715	0.40540540540540543	0.3333333333333333	0.6666666666666666	0.5945945945945946	0.8181818181818182	0.18181818181818182	87.41469906276646	0.4658857187017274	94.88617813944981	23	14	0.1515151515151516
utahontario2_REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS_weka_svm_weights_r_svm_rbf_Training_Data	0.6298642533936653	0.6935483870967742	0.3145161290322581	0.008064516129032362	NA	0.30645161290322576	0.10247619047619076	0.4095431938409914	9.0	5.0	4.0	115.0	81.0	34.0	39.0	5.0	34.0	85.0	81.0	4.0	0.07258064516129033	0.5555555555555556	0.4444444444444444	0.9274193548387096	0.7043478260869566	0.2956521739130435	0.31451612903225806	0.1282051282051282	0.8717948717948718	0.6854838709677419	0.9529411764705882	0.047058823529411764	94.73945603452256	0.4553006002055976	98.0549248475612	86	38	0.08114630467571637
utahontario2_REACTOME_METAL_ION_SLC_TRANSPORTERS_weka_svm_weights_r_svm_rbf	0.6636363636363637	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4641444700555345	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	96.09188956816874	0.498213661701566	101.47035712418607	22	15	0.0
utahontario2_REACTOME_METAL_ION_SLC_TRANSPORTERS_weka_svm_weights_r_svm_rbf_Training_Data	0.5291101055806939	0.6774193548387096	0.3145161290322581	-0.008064516129032251	NA	0.32258064516129037	-0.01597705858254827	0.43185455110392745	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	99.90073299448869	0.4660108511182659	100.36151712498403	84	40	-0.0117647058823529
utahontario2_REACTOME_MICRORNA_BIOGENESIS_weka_svm_weights_r_svm_rbf	0.5575757575757576	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.45986613512781105	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	95.20614533564293	0.49820621102041507	101.46883965620934	22	15	0.0
utahontario2_REACTOME_MICRORNA_BIOGENESIS_weka_svm_weights_r_svm_rbf_Training_Data	0.48717948717948717	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	-0.01597705858254827	0.43452501611549166	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	100.51849055061365	0.4678368824378984	100.75477679504597	85	39	0.0
utahontario2_REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_weka_svm_weights_r_svm_rbf	0.6606060606060606	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.46056333457006843	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	95.35048662619923	0.4935229896945912	100.51501567073299	22	15	0.0
utahontario2_REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_weka_svm_weights_r_svm_rbf_Training_Data	0.5852187028657617	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.018668831168830863	0.4257346295313851	2.0	1.0	1.0	122.0	84.0	38.0	39.0	1.0	38.0	85.0	84.0	1.0	0.016129032258064516	0.5	0.5	0.9838709677419355	0.6885245901639344	0.3114754098360656	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9882352941176471	0.011764705882352941	98.48501409236547	0.4621508177989147	99.53020858537933	85	39	0.01387631975867265
utahontario2_REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION_weka_svm_weights_r_svm_rbf	0.6393939393939394	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4623981009999496	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	95.73033855709141	0.4965647670027066	101.13452945261639	22	15	0.0
utahontario2_REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION_weka_svm_weights_r_svm_rbf_Training_Data	0.4422322775263952	0.6693548387096774	0.3145161290322581	-0.016129032258064502	NA	0.3306451612903226	-0.03165584415584442	0.4410025214625016	2.0	0.0	2.0	122.0	83.0	39.0	39.0	0.0	39.0	85.0	83.0	2.0	0.016129032258064516	0.0	1.0	0.9838709677419355	0.680327868852459	0.319672131147541	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9764705882352941	0.023529411764705882	102.01692915798236	0.47477173407979373	102.24828757949908	83	41	-0.02352941176470591
utahontario2_REACTOME_MITOTIC_M_M_G1_PHASES_weka_svm_weights_r_svm_rbf	0.5121212121212121	0.5135135135135135	0.4054054054054054	-0.08108108108108114	50	0.4864864864864865	0.011869436201780452	0.48700000550388184	17.0	7.0	10.0	20.0	12.0	8.0	15.0	7.0	8.0	22.0	12.0	10.0	0.4594594594594595	0.4117647058823529	0.5882352941176471	0.5405405405405406	0.6	0.4	0.40540540540540543	0.4666666666666667	0.5333333333333333	0.5945945945945946	0.5454545454545454	0.45454545454545453	100.823674023257	0.5361865524072391	109.20423332457494	19	18	0.0121212121212122
utahontario2_REACTOME_MITOTIC_M_M_G1_PHASES_weka_svm_weights_r_svm_rbf_Training_Data	0.6681749622926093	0.6451612903225806	0.3145161290322581	-0.040322580645161255	75	0.3548387096774194	0.00105078809106831	0.40588973169048675	17.0	6.0	11.0	107.0	74.0	33.0	39.0	6.0	33.0	85.0	74.0	11.0	0.13709677419354838	0.35294117647058826	0.6470588235294118	0.8629032258064516	0.6915887850467289	0.308411214953271	0.31451612903225806	0.15384615384615385	0.8461538461538461	0.6854838709677419	0.8705882352941177	0.12941176470588237	93.89430216067765	0.4593569387569571	98.92851028019673	80	44	0.024434389140271406
utahontario2_REACTOME_MITOTIC_PROMETAPHASE_weka_svm_weights_r_svm_rbf	0.4575757575757576	0.43243243243243246	0.4054054054054054	-0.16216216216216217	25	0.5675675675675675	-0.20771513353115711	0.4945941044978786	16.0	5.0	11.0	21.0	11.0	10.0	15.0	5.0	10.0	22.0	11.0	11.0	0.43243243243243246	0.3125	0.6875	0.5675675675675675	0.5238095238095238	0.47619047619047616	0.40540540540540543	0.3333333333333333	0.6666666666666666	0.5945945945945946	0.5	0.5	102.39588131857083	0.5429250823046623	110.57665862669988	16	21	-0.16666666666666674
utahontario2_REACTOME_MITOTIC_PROMETAPHASE_weka_svm_weights_r_svm_rbf_Training_Data	0.6784313725490196	0.6612903225806451	0.3145161290322581	-0.024193548387096753	50	0.33870967741935487	0.08791593695271446	0.39532113971456506	19.0	8.0	11.0	105.0	74.0	31.0	39.0	8.0	31.0	85.0	74.0	11.0	0.1532258064516129	0.42105263157894735	0.5789473684210527	0.8467741935483871	0.7047619047619048	0.29523809523809524	0.31451612903225806	0.20512820512820512	0.7948717948717948	0.6854838709677419	0.8705882352941177	0.12941176470588237	91.44947419159561	0.456214832511123	98.25181670311999	82	42	0.07571644042232273
utahontario2_REACTOME_MRNA_3_END_PROCESSING_weka_svm_weights_r_svm_rbf	0.49393939393939396	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4663984872201336	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	96.55853903280526	0.4980929753039405	101.44577712406068	22	15	0.0
utahontario2_REACTOME_MRNA_3_END_PROCESSING_weka_svm_weights_r_svm_rbf_Training_Data	0.6467571644042233	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0383869716944552	0.4120744761031827	6.0	3.0	3.0	118.0	82.0	36.0	39.0	3.0	36.0	85.0	82.0	3.0	0.04838709677419355	0.5	0.5	0.9516129032258065	0.6949152542372882	0.3050847457627119	0.31451612903225806	0.07692307692307693	0.9230769230769231	0.6854838709677419	0.9647058823529412	0.03529411764705882	95.3250165033481	0.45852543955088254	98.74943607707546	85	39	0.041628959276018174
utahontario2_REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE_weka_svm_weights_r_svm_rbf	0.3515151515151515	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4702936800392617	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	97.36496130511543	0.5022196569595905	102.28625159018935	22	15	0.0
utahontario2_REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE_weka_svm_weights_r_svm_rbf_Training_Data	0.4687782805429864	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.4339994317706447	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	100.39690734356762	0.4666260758677768	100.49401380201546	85	39	0.0
utahontario2_REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE_weka_svm_weights_r_svm_rbf	0.4545454545454546	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.46537218984556916	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	96.34606455482871	0.500216970025014	101.87836763581248	22	15	0.0
utahontario2_REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE_weka_svm_weights_r_svm_rbf_Training_Data	0.4361990950226245	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.43994063488609003	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	101.77128337963094	0.47006897624308086	101.23548731952374	85	39	0.0
utahontario2_REACTOME_MRNA_PROCESSING_weka_svm_weights_r_svm_rbf	0.5909090909090909	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4579138167042717	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	94.80195660032481	0.4983535189350173	101.49884161691602	22	15	0.0
utahontario2_REACTOME_MRNA_PROCESSING_weka_svm_weights_r_svm_rbf_Training_Data	0.48959276018099546	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.42785121728360137	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	98.97464345334605	0.462634096990739	99.63428906498625	85	39	0.0
utahontario2_REACTOME_MRNA_SPLICING_MINOR_PATHWAY_weka_svm_weights_r_svm_rbf	0.6666666666666666	0.5405405405405406	0.4054054054054054	-0.05405405405405406	NA	0.45945945945945943	-0.027777777777777866	0.4455160383495285	2.0	0.0	2.0	35.0	20.0	15.0	15.0	0.0	15.0	22.0	20.0	2.0	0.05405405405405406	0.0	1.0	0.9459459459459459	0.5714285714285714	0.42857142857142855	0.40540540540540543	0.0	1.0	0.5945945945945946	0.9090909090909091	0.09090909090909091	92.23524294668142	0.4885267167927874	99.49743298561665	20	17	-0.09090909090909094
utahontario2_REACTOME_MRNA_SPLICING_MINOR_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6917043740573152	0.6774193548387096	0.3145161290322581	-0.008064516129032251	NA	0.32258064516129037	0.10244988864142528	0.41179111937407226	11.0	5.0	6.0	113.0	79.0	34.0	39.0	5.0	34.0	85.0	79.0	6.0	0.08870967741935484	0.45454545454545453	0.5454545454545454	0.9112903225806451	0.6991150442477876	0.3008849557522124	0.31451612903225806	0.1282051282051282	0.8717948717948718	0.6854838709677419	0.9294117647058824	0.07058823529411765	95.25946770951302	0.4525069200328694	97.45326937146193	84	40	0.057616892911010575
utahontario2_REACTOME_MRNA_SPLICING_weka_svm_weights_r_svm_rbf	0.5848484848484848	0.5675675675675675	0.4054054054054054	-0.027027027027027084	100	0.43243243243243246	0.04207119741100324	0.44639292942214026	9.0	4.0	5.0	28.0	17.0	11.0	15.0	4.0	11.0	22.0	17.0	5.0	0.24324324324324326	0.4444444444444444	0.5555555555555556	0.7567567567567568	0.6071428571428571	0.39285714285714285	0.40540540540540543	0.26666666666666666	0.7333333333333333	0.5945945945945946	0.7727272727272727	0.22727272727272727	92.41678581867264	0.5088903825957835	103.64486730993936	21	16	0.039393939393939315
utahontario2_REACTOME_MRNA_SPLICING_weka_svm_weights_r_svm_rbf_Training_Data	0.702865761689291	0.7096774193548387	0.3145161290322581	0.024193548387096864	25	0.29032258064516125	0.23375706214689262	0.3798614287417986	17.0	10.0	7.0	107.0	78.0	29.0	39.0	10.0	29.0	85.0	78.0	7.0	0.13709677419354838	0.5882352941176471	0.4117647058823529	0.8629032258064516	0.7289719626168224	0.27102803738317754	0.31451612903225806	0.2564102564102564	0.7435897435897436	0.6854838709677419	0.9176470588235294	0.08235294117647059	87.87318570716413	0.44534245493772834	95.91030833394122	88	36	0.17405731523378565
utahontario2_REACTOME_MTORC1_MEDIATED_SIGNALLING_weka_svm_weights_r_svm_rbf	0.6181818181818183	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.45643254298290203	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	94.49528831052044	0.488562468177133	99.50471441127013	22	15	0.0
utahontario2_REACTOME_MTORC1_MEDIATED_SIGNALLING_weka_svm_weights_r_svm_rbf_Training_Data	0.5523378582202112	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.4309920713008477	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	99.70121590175376	0.46477196666831394	100.09470719418229	85	39	0.0
utahontario2_REACTOME_MTOR_SIGNALLING_weka_svm_weights_r_svm_rbf	0.5606060606060606	0.4864864864864865	0.4054054054054054	-0.10810810810810811	NA	0.5135135135135135	-0.10015649452269153	0.46556869400181317	12.0	4.0	8.0	25.0	14.0	11.0	15.0	4.0	11.0	22.0	14.0	8.0	0.32432432432432434	0.3333333333333333	0.6666666666666666	0.6756756756756757	0.56	0.44	0.40540540540540543	0.26666666666666666	0.7333333333333333	0.5945945945945946	0.6363636363636364	0.36363636363636365	96.38674683566948	0.5177885435146242	105.45714111050025	18	19	-0.09696969696969693
utahontario2_REACTOME_MTOR_SIGNALLING_weka_svm_weights_r_svm_rbf_Training_Data	0.6217194570135747	0.6612903225806451	0.3145161290322581	-0.024193548387096753	NA	0.33870967741935487	-0.047044632086851675	0.43017966657025186	3.0	0.0	3.0	121.0	82.0	39.0	39.0	0.0	39.0	85.0	82.0	3.0	0.024193548387096774	0.0	1.0	0.9758064516129032	0.6776859504132231	0.32231404958677684	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9647058823529412	0.03529411764705882	99.51328265462864	0.46845180954651977	100.88720937122834	82	42	-0.03529411764705881
utahontario2_REACTOME_MUSCLE_CONTRACTION_weka_svm_weights_r_svm_rbf	0.6060606060606061	0.6216216216216216	0.4054054054054054	0.027027027027026973	25	0.3783783783783784	0.12203389830508463	0.43834261099233457	5.0	3.0	2.0	32.0	20.0	12.0	15.0	3.0	12.0	22.0	20.0	2.0	0.13513513513513514	0.6	0.4	0.8648648648648649	0.625	0.375	0.40540540540540543	0.2	0.8	0.5945945945945946	0.9090909090909091	0.09090909090909091	90.75012735465404	0.49082101957354324	99.9647098597979	23	14	0.10909090909090913
utahontario2_REACTOME_MUSCLE_CONTRACTION_weka_svm_weights_r_svm_rbf_Training_Data	0.6532428355957768	0.7016129032258065	0.3145161290322581	0.016129032258064613	25	0.2983870967741935	0.1484780994803268	0.3993269920878295	10.0	6.0	4.0	114.0	81.0	33.0	39.0	6.0	33.0	85.0	81.0	4.0	0.08064516129032258	0.6	0.4	0.9193548387096774	0.7105263157894737	0.2894736842105263	0.31451612903225806	0.15384615384615385	0.8461538461538461	0.6854838709677419	0.9529411764705882	0.047058823529411764	92.37614634853793	0.45057815588334593	97.03788484606311	87	37	0.10678733031674215
utahontario2_REACTOME_MYD88_CASCADE_weka_svm_weights_r_svm_rbf	0.696969696969697	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.46065856974227604	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	95.37020317619859	0.48876449841471886	99.54586157750342	22	15	0.0
utahontario2_REACTOME_MYD88_CASCADE_weka_svm_weights_r_svm_rbf_Training_Data	0.3517345399698341	0.6693548387096774	0.3145161290322581	-0.016129032258064502	NA	0.3306451612903226	-0.03165584415584442	0.43949036623876425	2.0	0.0	2.0	122.0	83.0	39.0	39.0	0.0	39.0	85.0	83.0	2.0	0.016129032258064516	0.0	1.0	0.9838709677419355	0.680327868852459	0.319672131147541	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9764705882352941	0.023529411764705882	101.66712292144591	0.47492922130488946	102.28220450825833	83	41	-0.02352941176470591
utahontario2_REACTOME_MYOGENESSIS_weka_svm_weights_r_svm_rbf	0.5848484848484848	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	-0.053380782918149496	0.4616408895322865	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	95.57357296916632	0.4902656413418934	99.85159688872433	22	15	0.0
utahontario2_REACTOME_MYOGENESSIS_weka_svm_weights_r_svm_rbf_Training_Data	0.6012066365007542	0.6774193548387096	0.3145161290322581	-0.008064516129032251	NA	0.32258064516129037	-0.01597705858254827	0.4253579153348228	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	98.39786895456434	0.46340129611529224	99.79951540658828	84	40	-0.0117647058823529
utahontario2_REACTOME_M_G1_TRANSITION_weka_svm_weights_r_svm_rbf	0.6090909090909091	0.5945945945945946	0.4054054054054054	0.0	50	0.4054054054054054	0.15465729349736398	0.456736719967275	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	94.55826211087198	0.4854929448041124	98.87954963397824	22	15	0.0
utahontario2_REACTOME_M_G1_TRANSITION_weka_svm_weights_r_svm_rbf_Training_Data	0.6024132730015084	0.6451612903225806	0.3145161290322581	-0.040322580645161255	25	0.3548387096774194	-0.02459646425826297	0.4240750483592654	7.0	1.0	6.0	117.0	79.0	38.0	39.0	1.0	38.0	85.0	79.0	6.0	0.056451612903225805	0.14285714285714285	0.8571428571428571	0.9435483870967742	0.6752136752136753	0.3247863247863248	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9294117647058824	0.07058823529411765	98.10110387274453	0.4696402100191156	101.14314691881023	80	44	-0.04494720965309196
utahontario2_REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS_weka_svm_weights_r_svm_rbf	0.6727272727272727	0.5945945945945946	0.4054054054054054	0.0	NA	0.4054054054054054	0.0	0.4542402395257607	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	94.04141544270769	0.4902042176975601	99.83908683609937	22	15	0.0
utahontario2_REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS_weka_svm_weights_r_svm_rbf_Training_Data	0.41025641025641024	0.6854838709677419	0.3145161290322581	0.0	NA	0.3145161290322581	0.0	0.4387129227957572	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	101.48727725438133	0.46933738863929886	101.0779303835657	85	39	0.0
utahontario2_REACTOME_NCAM1_INTERACTIONS_weka_svm_weights_r_svm_rbf	0.7272727272727273	0.6486486486486487	0.4054054054054054	0.05405405405405406	NA	0.3513513513513513	0.2291666666666666	0.4145393709256739	2.0	2.0	0.0	35.0	22.0	13.0	15.0	2.0	13.0	22.0	22.0	0.0	0.05405405405405406	1.0	0.0	0.9459459459459459	0.6285714285714286	0.37142857142857144	0.40540540540540543	0.13333333333333333	0.8666666666666667	0.5945945945945946	1.0	0.0	85.82213949006417	0.4645364517872337	94.61137516595862	24	13	0.1333333333333333
utahontario2_REACTOME_NCAM1_INTERACTIONS_weka_svm_weights_r_svm_rbf_Training_Data	0.5470588235294118	0.6935483870967742	0.3145161290322581	0.008064516129032362	NA	0.30645161290322576	0.06987761547572073	0.42542360715920624	3.0	2.0	1.0	121.0	84.0	37.0	39.0	2.0	37.0	85.0	84.0	1.0	0.024193548387096774	0.6666666666666666	0.3333333333333333	0.9758064516129032	0.6942148760330579	0.30578512396694213	0.31451612903225806	0.05128205128205128	0.9487179487179487	0.6854838709677419	0.9882352941176471	0.011764705882352941	98.41306541687062	0.46556448985915794	100.26538740387906	86	38	0.03951734539969842
