	AUC	Accuracy	Baseline error rate	Baseline improvement	Best Num Features	Error rate	Number instances predicted as dependent variable class BRCACancer	Number instances predicted as dependent variable class BRCACancer correctly	Number instances predicted as dependent variable class BRCACancer incorrectly	Number instances predicted as dependent variable class Control	Number instances predicted as dependent variable class Control correctly	Number instances predicted as dependent variable class Control incorrectly	Number instances with dependent variable class BRCACancer	Number instances with dependent variable class BRCACancer predicted correctly	Number instances with dependent variable class BRCACancer predicted incorrectly	Number instances with dependent variable class Control	Number instances with dependent variable class Control predicted correctly	Number instances with dependent variable class Control predicted incorrectly	Proportion instances predicted as dependent variable class BRCACancer	Proportion instances predicted as dependent variable class BRCACancer correctly	Proportion instances predicted as dependent variable class BRCACancer incorrectly	Proportion instances predicted as dependent variable class Control	Proportion instances predicted as dependent variable class Control correctly	Proportion instances predicted as dependent variable class Control incorrectly	Proportion instances with dependent variable class BRCACancer	Proportion instances with dependent variable class BRCACancer predicted correctly	Proportion instances with dependent variable class BRCACancer predicted incorrectly	Proportion instances with dependent variable class Control	Proportion instances with dependent variable class Control predicted correctly	Proportion instances with dependent variable class Control predicted incorrectly	Total number correct	Total number incorrect	Youden Index
utahontario2_KEGG_LYSINE_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf_Training_Data	0.48536953242835595	0.6774193548387096	0.3145161290322581	-0.008064516129032251	3	0.32258064516129037	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	84	40	-0.0117647058823529
utahontario2_KEGG_LYSINE_DEGRADATION_weka_svm_weights_r_svm_rbf	0.6575757575757575	0.6216216216216216	0.4054054054054054	0.027027027027026973	25	0.3783783783783784	13.0	7.0	6.0	24.0	16.0	8.0	15.0	7.0	8.0	22.0	16.0	6.0	0.35135135135135137	0.5384615384615384	0.46153846153846156	0.6486486486486487	0.6666666666666666	0.3333333333333333	0.40540540540540543	0.4666666666666667	0.5333333333333333	0.5945945945945946	0.7272727272727273	0.2727272727272727	23	14	0.19393939393939386
utahontario2_KEGG_LYSINE_DEGRADATION_weka_svm_weights_r_svm_rbf_Training_Data	0.6868778280542986	0.6774193548387096	0.3145161290322581	-0.008064516129032251	25	0.32258064516129037	25.0	12.0	13.0	99.0	72.0	27.0	39.0	12.0	27.0	85.0	72.0	13.0	0.20161290322580644	0.48	0.52	0.7983870967741935	0.7272727272727273	0.2727272727272727	0.31451612903225806	0.3076923076923077	0.6923076923076923	0.6854838709677419	0.8470588235294118	0.15294117647058825	84	40	0.15475113122171935
utahontario2_KEGG_LYSOSOME_weka_svm_weights_r_svm_rbf	0.5848484848484848	0.4594594594594595	0.4054054054054054	-0.13513513513513514	50	0.5405405405405406	19.0	7.0	12.0	18.0	10.0	8.0	15.0	7.0	8.0	22.0	10.0	12.0	0.5135135135135135	0.3684210526315789	0.631578947368421	0.4864864864864865	0.5555555555555556	0.4444444444444444	0.40540540540540543	0.4666666666666667	0.5333333333333333	0.5945945945945946	0.45454545454545453	0.5454545454545454	17	20	-0.07878787878787885
utahontario2_KEGG_LYSOSOME_weka_svm_weights_r_svm_rbf_Training_Data	0.7541478129713424	0.7741935483870968	0.3145161290322581	0.08870967741935487	25	0.22580645161290325	29.0	20.0	9.0	95.0	76.0	19.0	39.0	20.0	19.0	85.0	76.0	9.0	0.23387096774193547	0.6896551724137931	0.3103448275862069	0.7661290322580645	0.8	0.2	0.31451612903225806	0.5128205128205128	0.48717948717948717	0.6854838709677419	0.8941176470588236	0.10588235294117647	96	28	0.40693815987933624
utahontario2_KEGG_MALARIA_weka_svm_weights_r_svm_rbf	0.6530303030303031	0.5945945945945946	0.4054054054054054	0.0	25	0.4054054054054054	10.0	5.0	5.0	27.0	17.0	10.0	15.0	5.0	10.0	22.0	17.0	5.0	0.2702702702702703	0.5	0.5	0.7297297297297297	0.6296296296296297	0.37037037037037035	0.40540540540540543	0.3333333333333333	0.6666666666666666	0.5945945945945946	0.7727272727272727	0.22727272727272727	22	15	0.10606060606060597
utahontario2_KEGG_MALARIA_weka_svm_weights_r_svm_rbf_Training_Data	0.6292609351432882	0.6612903225806451	0.3145161290322581	-0.024193548387096753	25	0.33870967741935487	11.0	4.0	7.0	113.0	78.0	35.0	39.0	4.0	35.0	85.0	78.0	7.0	0.08870967741935484	0.36363636363636365	0.6363636363636364	0.9112903225806451	0.6902654867256637	0.30973451327433627	0.31451612903225806	0.10256410256410256	0.8974358974358975	0.6854838709677419	0.9176470588235294	0.08235294117647059	82	42	0.020211161387631904
utahontario2_KEGG_MAPK_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.5878787878787879	0.5675675675675675	0.4054054054054054	-0.027027027027027084	150	0.43243243243243246	15.0	7.0	8.0	22.0	14.0	8.0	15.0	7.0	8.0	22.0	14.0	8.0	0.40540540540540543	0.4666666666666667	0.5333333333333333	0.5945945945945946	0.6363636363636364	0.36363636363636365	0.40540540540540543	0.4666666666666667	0.5333333333333333	0.5945945945945946	0.6363636363636364	0.36363636363636365	21	16	0.10303030303030303
utahontario2_KEGG_MAPK_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.7025641025641025	0.717741935483871	0.3145161290322581	0.032258064516129115	100	0.282258064516129	32.0	18.0	14.0	92.0	71.0	21.0	39.0	18.0	21.0	85.0	71.0	14.0	0.25806451612903225	0.5625	0.4375	0.7419354838709677	0.7717391304347826	0.22826086956521738	0.31451612903225806	0.46153846153846156	0.5384615384615384	0.6854838709677419	0.8352941176470589	0.16470588235294117	89	35	0.2968325791855204
utahontario2_KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG_weka_svm_weights_r_svm_rbf	0.4909090909090909	0.5945945945945946	0.4054054054054054	0.0	24	0.4054054054054054	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	22	15	0.0
utahontario2_KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG_weka_svm_weights_r_svm_rbf_Training_Data	0.6102564102564103	0.6693548387096774	0.3145161290322581	-0.016129032258064502	24	0.3306451612903226	2.0	0.0	2.0	122.0	83.0	39.0	39.0	0.0	39.0	85.0	83.0	2.0	0.016129032258064516	0.0	1.0	0.9838709677419355	0.680327868852459	0.319672131147541	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9764705882352941	0.023529411764705882	83	41	-0.02352941176470591
utahontario2_KEGG_MEASLES_weka_svm_weights_r_svm_rbf	0.55	0.5945945945945946	0.4054054054054054	0.0	75	0.4054054054054054	4.0	2.0	2.0	33.0	20.0	13.0	15.0	2.0	13.0	22.0	20.0	2.0	0.10810810810810811	0.5	0.5	0.8918918918918919	0.6060606060606061	0.3939393939393939	0.40540540540540543	0.13333333333333333	0.8666666666666667	0.5945945945945946	0.9090909090909091	0.09090909090909091	22	15	0.042424242424242475
utahontario2_KEGG_MEASLES_weka_svm_weights_r_svm_rbf_Training_Data	0.635897435897436	0.6854838709677419	0.3145161290322581	0.0	50	0.3145161290322581	16.0	8.0	8.0	108.0	77.0	31.0	39.0	8.0	31.0	85.0	77.0	8.0	0.12903225806451613	0.5	0.5	0.8709677419354839	0.7129629629629629	0.28703703703703703	0.31451612903225806	0.20512820512820512	0.7948717948717948	0.6854838709677419	0.9058823529411765	0.09411764705882353	85	39	0.11101055806938165
utahontario2_KEGG_MELANOGENESIS_weka_svm_weights_r_svm_rbf	0.4696969696969697	0.5945945945945946	0.4054054054054054	0.0	75	0.4054054054054054	2.0	1.0	1.0	35.0	21.0	14.0	15.0	1.0	14.0	22.0	21.0	1.0	0.05405405405405406	0.5	0.5	0.9459459459459459	0.6	0.4	0.40540540540540543	0.06666666666666667	0.9333333333333333	0.5945945945945946	0.9545454545454546	0.045454545454545456	22	15	0.021212121212121238
utahontario2_KEGG_MELANOGENESIS_weka_svm_weights_r_svm_rbf_Training_Data	0.7108597285067874	0.75	0.3145161290322581	0.06451612903225812	25	0.25	24.0	16.0	8.0	100.0	77.0	23.0	39.0	16.0	23.0	85.0	77.0	8.0	0.1935483870967742	0.6666666666666666	0.3333333333333333	0.8064516129032258	0.77	0.23	0.31451612903225806	0.41025641025641024	0.5897435897435898	0.6854838709677419	0.9058823529411765	0.09411764705882353	93	31	0.3161387631975867
utahontario2_KEGG_MELANOMA_weka_svm_weights_r_svm_rbf	0.6545454545454545	0.6756756756756757	0.4054054054054054	0.08108108108108103	50	0.32432432432432434	3.0	3.0	0.0	34.0	22.0	12.0	15.0	3.0	12.0	22.0	22.0	0.0	0.08108108108108109	1.0	0.0	0.918918918918919	0.6470588235294118	0.35294117647058826	0.40540540540540543	0.2	0.8	0.5945945945945946	1.0	0.0	25	12	0.19999999999999996
utahontario2_KEGG_MELANOMA_weka_svm_weights_r_svm_rbf_Training_Data	0.6826546003016591	0.717741935483871	0.3145161290322581	0.032258064516129115	50	0.282258064516129	10.0	7.0	3.0	114.0	82.0	32.0	39.0	7.0	32.0	85.0	82.0	3.0	0.08064516129032258	0.7	0.3	0.9193548387096774	0.7192982456140351	0.2807017543859649	0.31451612903225806	0.1794871794871795	0.8205128205128205	0.6854838709677419	0.9647058823529412	0.03529411764705882	89	35	0.1441930618401206
utahontario2_KEGG_METABOLIC_PATHWAYS_weka_svm_weights_r_svm_rbf	0.5454545454545454	0.5405405405405406	0.4054054054054054	-0.05405405405405406	25	0.45945945945945943	10.0	4.0	6.0	27.0	16.0	11.0	15.0	4.0	11.0	22.0	16.0	6.0	0.2702702702702703	0.4	0.6	0.7297297297297297	0.5925925925925926	0.4074074074074074	0.40540540540540543	0.26666666666666666	0.7333333333333333	0.5945945945945946	0.7272727272727273	0.2727272727272727	20	17	-0.0060606060606061
utahontario2_KEGG_METABOLIC_PATHWAYS_weka_svm_weights_r_svm_rbf_Training_Data	0.6971342383107089	0.7016129032258065	0.3145161290322581	0.016129032258064613	150	0.2983870967741935	38.0	20.0	18.0	86.0	67.0	19.0	39.0	20.0	19.0	85.0	67.0	18.0	0.3064516129032258	0.5263157894736842	0.47368421052631576	0.6935483870967742	0.7790697674418605	0.22093023255813954	0.31451612903225806	0.5128205128205128	0.48717948717948717	0.6854838709677419	0.788235294117647	0.21176470588235294	87	37	0.3010558069381597
utahontario2_KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450_weka_svm_weights_r_svm_rbf	0.4272727272727272	0.5405405405405406	0.4054054054054054	-0.05405405405405406	50	0.45945945945945943	2.0	0.0	2.0	35.0	20.0	15.0	15.0	0.0	15.0	22.0	20.0	2.0	0.05405405405405406	0.0	1.0	0.9459459459459459	0.5714285714285714	0.42857142857142855	0.40540540540540543	0.0	1.0	0.5945945945945946	0.9090909090909091	0.09090909090909091	20	17	-0.09090909090909094
utahontario2_KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450_weka_svm_weights_r_svm_rbf_Training_Data	0.5339366515837105	0.6612903225806451	0.3145161290322581	-0.024193548387096753	25	0.33870967741935487	5.0	1.0	4.0	119.0	81.0	38.0	39.0	1.0	38.0	85.0	81.0	4.0	0.04032258064516129	0.2	0.8	0.9596774193548387	0.680672268907563	0.31932773109243695	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9529411764705882	0.047058823529411764	82	42	-0.02141779788838616
utahontario2_KEGG_MINERAL_ABSORPTION_weka_svm_weights_r_svm_rbf	0.5424242424242425	0.5675675675675675	0.4054054054054054	-0.027027027027027084	25	0.43243243243243246	1.0	0.0	1.0	36.0	21.0	15.0	15.0	0.0	15.0	22.0	21.0	1.0	0.02702702702702703	0.0	1.0	0.972972972972973	0.5833333333333334	0.4166666666666667	0.40540540540540543	0.0	1.0	0.5945945945945946	0.9545454545454546	0.045454545454545456	21	16	-0.045454545454545414
utahontario2_KEGG_MINERAL_ABSORPTION_weka_svm_weights_r_svm_rbf_Training_Data	0.6087481146304675	0.6532258064516129	0.3145161290322581	-0.032258064516129004	25	0.3467741935483871	16.0	6.0	10.0	108.0	75.0	33.0	39.0	6.0	33.0	85.0	75.0	10.0	0.12903225806451613	0.375	0.625	0.8709677419354839	0.6944444444444444	0.3055555555555556	0.31451612903225806	0.15384615384615385	0.8461538461538461	0.6854838709677419	0.8823529411764706	0.11764705882352941	81	43	0.036199095022624306
utahontario2_KEGG_MISMATCH_REPAIR_weka_svm_weights_r_svm_rbf	0.5454545454545454	0.5945945945945946	0.4054054054054054	0.0	22	0.4054054054054054	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	22	15	0.0
utahontario2_KEGG_MISMATCH_REPAIR_weka_svm_weights_r_svm_rbf_Training_Data	0.49653092006033184	0.6693548387096774	0.3145161290322581	-0.016129032258064502	22	0.3306451612903226	2.0	0.0	2.0	122.0	83.0	39.0	39.0	0.0	39.0	85.0	83.0	2.0	0.016129032258064516	0.0	1.0	0.9838709677419355	0.680327868852459	0.319672131147541	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9764705882352941	0.023529411764705882	83	41	-0.02352941176470591
utahontario2_KEGG_MRNA_SURVEILLANCE_PATHWAY_weka_svm_weights_r_svm_rbf	0.5242424242424243	0.5945945945945946	0.4054054054054054	0.0	75	0.4054054054054054	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	22	15	0.0
utahontario2_KEGG_MRNA_SURVEILLANCE_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.648868778280543	0.6935483870967742	0.3145161290322581	0.008064516129032362	50	0.30645161290322576	11.0	6.0	5.0	113.0	80.0	33.0	39.0	6.0	33.0	85.0	80.0	5.0	0.08870967741935484	0.5454545454545454	0.45454545454545453	0.9112903225806451	0.7079646017699115	0.2920353982300885	0.31451612903225806	0.15384615384615385	0.8461538461538461	0.6854838709677419	0.9411764705882353	0.058823529411764705	86	38	0.09502262443438925
utahontario2_KEGG_MTOR_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.6272727272727273	0.5675675675675675	0.4054054054054054	-0.027027027027027084	50	0.43243243243243246	1.0	0.0	1.0	36.0	21.0	15.0	15.0	0.0	15.0	22.0	21.0	1.0	0.02702702702702703	0.0	1.0	0.972972972972973	0.5833333333333334	0.4166666666666667	0.40540540540540543	0.0	1.0	0.5945945945945946	0.9545454545454546	0.045454545454545456	21	16	-0.045454545454545414
utahontario2_KEGG_MTOR_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6832579185520362	0.6774193548387096	0.3145161290322581	-0.008064516129032251	25	0.32258064516129037	15.0	7.0	8.0	109.0	77.0	32.0	39.0	7.0	32.0	85.0	77.0	8.0	0.12096774193548387	0.4666666666666667	0.5333333333333333	0.8790322580645161	0.7064220183486238	0.29357798165137616	0.31451612903225806	0.1794871794871795	0.8205128205128205	0.6854838709677419	0.9058823529411765	0.09411764705882353	84	40	0.08536953242835588
utahontario2_KEGG_MUCIN_TYPE_O_GLYCAN_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf	0.7242424242424242	0.5945945945945946	0.4054054054054054	0.0	25	0.4054054054054054	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	22	15	0.0
utahontario2_KEGG_MUCIN_TYPE_O_GLYCAN_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf_Training_Data	0.5182503770739066	0.6774193548387096	0.3145161290322581	-0.008064516129032251	25	0.32258064516129037	1.0	0.0	1.0	123.0	84.0	39.0	39.0	0.0	39.0	85.0	84.0	1.0	0.008064516129032258	0.0	1.0	0.9919354838709677	0.6829268292682927	0.3170731707317073	0.31451612903225806	0.0	1.0	0.6854838709677419	0.9882352941176471	0.011764705882352941	84	40	-0.0117647058823529
utahontario2_KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY_weka_svm_weights_r_svm_rbf	0.6	0.5945945945945946	0.4054054054054054	0.0	100	0.4054054054054054	6.0	3.0	3.0	31.0	19.0	12.0	15.0	3.0	12.0	22.0	19.0	3.0	0.16216216216216217	0.5	0.5	0.8378378378378378	0.6129032258064516	0.3870967741935484	0.40540540540540543	0.2	0.8	0.5945945945945946	0.8636363636363636	0.13636363636363635	22	15	0.06363636363636371
utahontario2_KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY_weka_svm_weights_r_svm_rbf_Training_Data	0.610558069381599	0.6854838709677419	0.3145161290322581	0.0	75	0.3145161290322581	10.0	5.0	5.0	114.0	80.0	34.0	39.0	5.0	34.0	85.0	80.0	5.0	0.08064516129032258	0.5	0.5	0.9193548387096774	0.7017543859649122	0.2982456140350877	0.31451612903225806	0.1282051282051282	0.8717948717948718	0.6854838709677419	0.9411764705882353	0.058823529411764705	85	39	0.06938159879336347
utahontario2_KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION_weka_svm_weights_r_svm_rbf	0.6909090909090909	0.5945945945945946	0.4054054054054054	0.0	250	0.4054054054054054	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	22	15	0.0
utahontario2_KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION_weka_svm_weights_r_svm_rbf_Training_Data	0.5879336349924587	0.6854838709677419	0.3145161290322581	0.0	250	0.3145161290322581	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	85	39	0.0
utahontario2_KEGG_NEUROTROPHIN_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.44545454545454544	0.5135135135135135	0.4054054054054054	-0.08108108108108114	50	0.4864864864864865	9.0	3.0	6.0	28.0	16.0	12.0	15.0	3.0	12.0	22.0	16.0	6.0	0.24324324324324326	0.3333333333333333	0.6666666666666666	0.7567567567567568	0.5714285714285714	0.42857142857142855	0.40540540540540543	0.2	0.8	0.5945945945945946	0.7272727272727273	0.2727272727272727	19	18	-0.07272727272727275
utahontario2_KEGG_NEUROTROPHIN_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6870286576168929	0.7016129032258065	0.3145161290322581	0.016129032258064613	25	0.2983870967741935	28.0	15.0	13.0	96.0	72.0	24.0	39.0	15.0	24.0	85.0	72.0	13.0	0.22580645161290322	0.5357142857142857	0.4642857142857143	0.7741935483870968	0.75	0.25	0.31451612903225806	0.38461538461538464	0.6153846153846154	0.6854838709677419	0.8470588235294118	0.15294117647058825	87	37	0.23167420814479645
utahontario2_KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM_weka_svm_weights_r_svm_rbf	0.6606060606060606	0.5675675675675675	0.4054054054054054	-0.027027027027027084	25	0.43243243243243246	1.0	0.0	1.0	36.0	21.0	15.0	15.0	0.0	15.0	22.0	21.0	1.0	0.02702702702702703	0.0	1.0	0.972972972972973	0.5833333333333334	0.4166666666666667	0.40540540540540543	0.0	1.0	0.5945945945945946	0.9545454545454546	0.045454545454545456	21	16	-0.045454545454545414
utahontario2_KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM_weka_svm_weights_r_svm_rbf_Training_Data	0.4717948717948718	0.6612903225806451	0.3145161290322581	-0.024193548387096753	25	0.33870967741935487	5.0	1.0	4.0	119.0	81.0	38.0	39.0	1.0	38.0	85.0	81.0	4.0	0.04032258064516129	0.2	0.8	0.9596774193548387	0.680672268907563	0.31932773109243695	0.31451612903225806	0.02564102564102564	0.9743589743589743	0.6854838709677419	0.9529411764705882	0.047058823529411764	82	42	-0.02141779788838616
utahontario2_KEGG_NITROGEN_METABOLISM_weka_svm_weights_r_svm_rbf	0.706060606060606	0.5945945945945946	0.4054054054054054	0.0	23	0.4054054054054054	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	22	15	0.0
utahontario2_KEGG_NITROGEN_METABOLISM_weka_svm_weights_r_svm_rbf_Training_Data	0.3523378582202112	0.6854838709677419	0.3145161290322581	0.0	23	0.3145161290322581	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	85	39	0.0
utahontario2_KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.5424242424242425	0.5675675675675675	0.4054054054054054	-0.027027027027027084	25	0.43243243243243246	5.0	2.0	3.0	32.0	19.0	13.0	15.0	2.0	13.0	22.0	19.0	3.0	0.13513513513513514	0.4	0.6	0.8648648648648649	0.59375	0.40625	0.40540540540540543	0.13333333333333333	0.8666666666666667	0.5945945945945946	0.8636363636363636	0.13636363636363635	21	16	-0.00303030303030305
utahontario2_KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.5598793363499247	0.6532258064516129	0.3145161290322581	-0.032258064516129004	25	0.3467741935483871	16.0	6.0	10.0	108.0	75.0	33.0	39.0	6.0	33.0	85.0	75.0	10.0	0.12903225806451613	0.375	0.625	0.8709677419354839	0.6944444444444444	0.3055555555555556	0.31451612903225806	0.15384615384615385	0.8461538461538461	0.6854838709677419	0.8823529411764706	0.11764705882352941	81	43	0.036199095022624306
utahontario2_KEGG_NON_HOMOLOGOUS_END_JOINING_weka_svm_weights_r_svm_rbf	0.49696969696969695	0.5945945945945946	0.4054054054054054	0.0	13	0.4054054054054054	0.0	0.0	0.0	37.0	22.0	15.0	15.0	0.0	15.0	22.0	22.0	0.0	0.0	NaN	NaN	1.0	0.5945945945945946	0.40540540540540543	0.40540540540540543	0.0	1.0	0.5945945945945946	1.0	0.0	22	15	0.0
utahontario2_KEGG_NON_HOMOLOGOUS_END_JOINING_weka_svm_weights_r_svm_rbf_Training_Data	0.4440422322775264	0.6854838709677419	0.3145161290322581	0.0	13	0.3145161290322581	0.0	0.0	0.0	124.0	85.0	39.0	39.0	0.0	39.0	85.0	85.0	0.0	0.0	NaN	NaN	1.0	0.6854838709677419	0.31451612903225806	0.31451612903225806	0.0	1.0	0.6854838709677419	1.0	0.0	85	39	0.0
utahontario2_KEGG_NON_SMALL_CELL_LUNG_CANCER_weka_svm_weights_r_svm_rbf	0.5969696969696969	0.5945945945945946	0.4054054054054054	0.0	50	0.4054054054054054	2.0	1.0	1.0	35.0	21.0	14.0	15.0	1.0	14.0	22.0	21.0	1.0	0.05405405405405406	0.5	0.5	0.9459459459459459	0.6	0.4	0.40540540540540543	0.06666666666666667	0.9333333333333333	0.5945945945945946	0.9545454545454546	0.045454545454545456	22	15	0.021212121212121238
utahontario2_KEGG_NON_SMALL_CELL_LUNG_CANCER_weka_svm_weights_r_svm_rbf_Training_Data	0.6051282051282051	0.6774193548387096	0.3145161290322581	-0.008064516129032251	25	0.32258064516129037	17.0	8.0	9.0	107.0	76.0	31.0	39.0	8.0	31.0	85.0	76.0	9.0	0.13709677419354838	0.47058823529411764	0.5294117647058824	0.8629032258064516	0.7102803738317757	0.2897196261682243	0.31451612903225806	0.20512820512820512	0.7948717948717948	0.6854838709677419	0.8941176470588236	0.10588235294117647	84	40	0.09924585218702875
utahontario2_KEGG_NOTCH_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.5212121212121212	0.4594594594594595	0.4054054054054054	-0.13513513513513514	25	0.5405405405405406	11.0	3.0	8.0	26.0	14.0	12.0	15.0	3.0	12.0	22.0	14.0	8.0	0.2972972972972973	0.2727272727272727	0.7272727272727273	0.7027027027027027	0.5384615384615384	0.46153846153846156	0.40540540540540543	0.2	0.8	0.5945945945945946	0.6363636363636364	0.36363636363636365	17	20	-0.16363636363636358
utahontario2_KEGG_NOTCH_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf_Training_Data	0.6917043740573152	0.6693548387096774	0.3145161290322581	-0.016129032258064502	25	0.3306451612903226	16.0	7.0	9.0	108.0	76.0	32.0	39.0	7.0	32.0	85.0	76.0	9.0	0.12903225806451613	0.4375	0.5625	0.8709677419354839	0.7037037037037037	0.2962962962962963	0.31451612903225806	0.1794871794871795	0.8205128205128205	0.6854838709677419	0.8941176470588236	0.10588235294117647	83	41	0.07360482654600298
utahontario2_KEGG_NUCLEOTIDE_EXCISION_REPAIR_weka_svm_weights_r_svm_rbf	0.5909090909090909	0.6486486486486487	0.4054054054054054	0.05405405405405406	25	0.3513513513513513	4.0	3.0	1.0	33.0	21.0	12.0	15.0	3.0	12.0	22.0	21.0	1.0	0.10810810810810811	0.75	0.25	0.8918918918918919	0.6363636363636364	0.36363636363636365	0.40540540540540543	0.2	0.8	0.5945945945945946	0.9545454545454546	0.045454545454545456	24	13	0.15454545454545454
utahontario2_KEGG_NUCLEOTIDE_EXCISION_REPAIR_weka_svm_weights_r_svm_rbf_Training_Data	0.656711915535445	0.6612903225806451	0.3145161290322581	-0.024193548387096753	25	0.33870967741935487	9.0	3.0	6.0	115.0	79.0	36.0	39.0	3.0	36.0	85.0	79.0	6.0	0.07258064516129033	0.3333333333333333	0.6666666666666666	0.9274193548387096	0.6869565217391305	0.3130434782608696	0.31451612903225806	0.07692307692307693	0.9230769230769231	0.6854838709677419	0.9294117647058824	0.07058823529411765	82	42	0.0063348416289592535
utahontario2_KEGG_N_GLYCAN_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf	0.5424242424242425	0.5405405405405406	0.4054054054054054	-0.05405405405405406	25	0.45945945945945943	8.0	3.0	5.0	29.0	17.0	12.0	15.0	3.0	12.0	22.0	17.0	5.0	0.21621621621621623	0.375	0.625	0.7837837837837838	0.5862068965517241	0.41379310344827586	0.40540540540540543	0.2	0.8	0.5945945945945946	0.7727272727272727	0.22727272727272727	20	17	-0.027272727272727337
utahontario2_KEGG_N_GLYCAN_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf_Training_Data	0.5613876319758673	0.7096774193548387	0.3145161290322581	0.024193548387096864	25	0.29032258064516125	9.0	6.0	3.0	115.0	82.0	33.0	39.0	6.0	33.0	85.0	82.0	3.0	0.07258064516129033	0.6666666666666666	0.3333333333333333	0.9274193548387096	0.7130434782608696	0.28695652173913044	0.31451612903225806	0.15384615384615385	0.8461538461538461	0.6854838709677419	0.9647058823529412	0.03529411764705882	88	36	0.11855203619909505
