	AUC
Visvader_KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION_weka_svm_weights_r_svm_rbf	0.72
Visvader_REACTOME_ABORTIVE_ELONGATION_OF_HIV1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT_weka_svm_weights_r_svm_rbf	0.72
Visvader_REACTOME_ACTIVATION_OF_THE_AP1_FAMILY_OF_TRANSCRIPTION_FACTORS_weka_svm_weights_r_svm_rbf	0.72
Visvader_REACTOME_CHAPERONIN_MEDIATED_PROTEIN_FOLDING_weka_svm_weights_r_svm_rbf	0.72
Visvader_REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES_weka_svm_weights_r_svm_rbf	0.72
Visvader_REACTOME_COMPLEMENT_CASCADE_weka_svm_weights_r_svm_rbf	0.72
Visvader_REACTOME_EGFR_DOWNREGULATION_weka_svm_weights_r_svm_rbf	0.72
Visvader_REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS_weka_svm_weights_r_svm_rbf	0.72
Visvader_REACTOME_IRS_RELATED_EVENTS_weka_svm_weights_r_svm_rbf	0.72
Visvader_REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS_weka_svm_weights_r_svm_rbf	0.72
Visvader_REACTOME_MTORC1_MEDIATED_SIGNALLING_weka_svm_weights_r_svm_rbf	0.72
Visvader_REACTOME_MTOR_SIGNALLING_weka_svm_weights_r_svm_rbf	0.72
Visvader_REACTOME_PACKAGING_OF_TELOMERE_ENDS_weka_svm_weights_r_svm_rbf	0.72
Visvader_REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN_weka_svm_weights_r_svm_rbf	0.72
Visvader_REACTOME_PLC_GAMMA1_SIGNALLING_weka_svm_weights_r_svm_rbf	0.72
Visvader_REACTOME_VIF_MEDIATED_DEGRADATION_OF_APOBEC3G_weka_svm_weights_r_svm_rbf	0.72
Visvader_ST_GA13_PATHWAY_weka_svm_weights_r_svm_rbf	0.72
Visvader_KEGG_LONG_TERM_POTENTIATION_weka_svm_weights_r_svm_rbf	0.713333333333
Visvader_BIOCARTA_AKAP13_PATHWAY_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_BIOCARTA_CHREBP2_PATHWAY_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_BIOCARTA_EIF4_PATHWAY_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_BIOCARTA_HDAC_PATHWAY_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_BIOCARTA_HSP27_PATHWAY_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_BIOCARTA_INTRINSIC_PATHWAY_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_BIOCARTA_MCM_PATHWAY_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_BIOCARTA_PLATELETAPP_PATHWAY_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_BIOCARTA_VIP_PATHWAY_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_KEGG_BACTERIAL_INVASION_OF_EPITHELIAL_CELLS_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_KEGG_BASAL_CELL_CARCINOMA_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_KEGG_CELL_ADHESION_MOLECULES_CAMS_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_KEGG_METABOLIC_PATHWAYS_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_KEGG_MINERAL_ABSORPTION_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_KEGG_RETINOL_METABOLISM_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_KEGG_RHEUMATOID_ARTHRITIS_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_KEGG_THIAMINE_METABOLISM_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_REACTOME_BASIGIN_INTERACTIONS_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_REACTOME_GENES_INVOLVED_IN_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_REACTOME_INFLUENZA_VIRAL_RNA_TRANSCRIPTION_AND_REPLICATION_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_REACTOME_NCAM1_INTERACTIONS_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_REACTOME_PECAM1_INTERACTIONS_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_REACTOME_TIE2_SIGNALING_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_REACTOME_TOLL_LIKE_RECEPTOR_4_CASCADE_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_REACTOME_TRIACYLGLYCERIDE_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_ST_ADRENERGIC_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_ST_INTERLEUKIN_13_PATHWAY_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_ST_TUMOR_NECROSIS_FACTOR_PATHWAY_weka_svm_weights_r_svm_rbf	0.706666666667
Visvader_KEGG_WNT_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.7
Visvader_BIOCARTA_ALK_PATHWAY_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_BIOCARTA_EGF_PATHWAY_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_BIOCARTA_GATA3_PATHWAY_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_BIOCARTA_SARS_PATHWAY_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_BIOCARTA_TALL1_PATHWAY_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_BIOCARTA_WNT_PATHWAY_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_KEGG_BILE_SECRETION_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_KEGG_CALCIUM_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_KEGG_INOSITOL_PHOSPHATE_METABOLISM_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_KEGG_OLFACTORY_TRANSDUCTION_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_KEGG_STAPHYLOCOCCUS_AUREUS_INFECTION_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_KEGG_THYROID_CANCER_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_REACTOME_A_THIRD_PROTEOLYTIC_CLEAVAGE_RELEASES_NICD_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_REACTOME_CDC20_PHOSPHO_APC_MEDIATED_DEGRADATION_OF_CYCLIN_A_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_REACTOME_DOWNSTREAM_EVENTS_IN_GPCR_SIGNALING_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_REACTOME_GAP_JUNCTION_TRAFFICKING_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_REACTOME_GLUCOSE_METABOLISM_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_REACTOME_GPCR_LIGAND_BINDING_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_REACTOME_METABOLISM_OF_NITRIC_OXIDE_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_REACTOME_REGULATION_OF_ORNITHINE_DECARBOXYLASE_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_REACTOME_SCF_BETA_TRCP_MEDIATED_DEGRADATION_OF_EMI1_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_REACTOME_SIGNALING_BY_NOTCH_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_REACTOME_SPHINGOLIPID_METABOLISM_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_SIG_IL4RECEPTOR_IN_B_LYPHOCYTES_weka_svm_weights_r_svm_rbf	0.693333333333
Visvader_BIOCARTA_P53HYPOXIA_PATHWAY_weka_svm_weights_r_svm_rbf	0.68
Visvader_BIOCARTA_PTDINS_PATHWAY_weka_svm_weights_r_svm_rbf	0.68
Visvader_BIOCARTA_SET_PATHWAY_weka_svm_weights_r_svm_rbf	0.68
Visvader_BIOCARTA_TOLL_PATHWAY_weka_svm_weights_r_svm_rbf	0.68
Visvader_KEGG_CARDIAC_MUSCLE_CONTRACTION_weka_svm_weights_r_svm_rbf	0.68
Visvader_KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION_weka_svm_weights_r_svm_rbf	0.68
Visvader_KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM_weka_svm_weights_r_svm_rbf	0.68
Visvader_KEGG_TYPE_II_DIABETES_MELLITUS_weka_svm_weights_r_svm_rbf	0.68
Visvader_REACTOME_AMINO_ACID_SYNTHESIS_AND_INTERCONVERSION_weka_svm_weights_r_svm_rbf	0.68
Visvader_REACTOME_BASE_FREE_SUGAR_PHOSPHATE_REMOVAL_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY_weka_svm_weights_r_svm_rbf	0.68
Visvader_REACTOME_ETHANOL_OXIDATION_weka_svm_weights_r_svm_rbf	0.68
Visvader_REACTOME_EXTENSION_OF_TELOMERES_weka_svm_weights_r_svm_rbf	0.68
Visvader_REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES_weka_svm_weights_r_svm_rbf	0.68
Visvader_REACTOME_TRANSLOCATION_OF_ZAP70_TO_IMMUNOLOGICAL_SYNAPSE_weka_svm_weights_r_svm_rbf	0.68
Visvader_BIOCARTA_BCELLSURVIVAL_PATHWAY_weka_svm_weights_r_svm_rbf	0.666666666667
Visvader_BIOCARTA_EPHA4_PATHWAY_weka_svm_weights_r_svm_rbf	0.666666666667
Visvader_BIOCARTA_LECTIN_PATHWAY_weka_svm_weights_r_svm_rbf	0.666666666667
Visvader_BIOCARTA_NO2IL12_PATHWAY_weka_svm_weights_r_svm_rbf	0.666666666667
Visvader_BIOCARTA_P35ALZHEIMERS_PATHWAY_weka_svm_weights_r_svm_rbf	0.666666666667
Visvader_BIOCARTA_PARKIN_PATHWAY_weka_svm_weights_r_svm_rbf	0.666666666667
Visvader_BIOCARTA_STEM_PATHWAY_weka_svm_weights_r_svm_rbf	0.666666666667
Visvader_BIOCARTA_TID_PATHWAY_weka_svm_weights_r_svm_rbf	0.666666666667
Visvader_KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM_weka_svm_weights_r_svm_rbf	0.666666666667
Visvader_KEGG_COMPLEMENT_AND_COAGULATION_CASCADES_weka_svm_weights_r_svm_rbf	0.666666666667
Visvader_KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION_weka_svm_weights_r_svm_rbf	0.666666666667
Visvader_REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS_weka_svm_weights_r_svm_rbf	0.666666666667
Visvader_REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE_weka_svm_weights_r_svm_rbf	0.666666666667
Visvader_REACTOME_PD1_SIGNALING_weka_svm_weights_r_svm_rbf	0.666666666667
Visvader_REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_ALPHA_weka_svm_weights_r_svm_rbf	0.666666666667
Visvader_REACTOME_SIGNALING_BY_TGF_BETA_weka_svm_weights_r_svm_rbf	0.666666666667
Visvader_SA_TRKA_RECEPTOR_weka_svm_weights_r_svm_rbf	0.666666666667
Visvader_BIOCARTA_ACH_PATHWAY_weka_svm_weights_r_svm_rbf	0.653333333333
Visvader_BIOCARTA_AHSP_PATHWAY_weka_svm_weights_r_svm_rbf	0.653333333333
Visvader_BIOCARTA_FREE_PATHWAY_weka_svm_weights_r_svm_rbf	0.653333333333
Visvader_KEGG_ARGININE_AND_PROLINE_METABOLISM_weka_svm_weights_r_svm_rbf	0.653333333333
Visvader_KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM_weka_svm_weights_r_svm_rbf	0.653333333333
Visvader_KEGG_GLYCOLYSIS_GLUCONEOGENESIS_weka_svm_weights_r_svm_rbf	0.653333333333
Visvader_KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM_weka_svm_weights_r_svm_rbf	0.653333333333
Visvader_KEGG_OSTEOCLAST_DIFFERENTIATION_weka_svm_weights_r_svm_rbf	0.653333333333
Visvader_KEGG_SPHINGOLIPID_METABOLISM_weka_svm_weights_r_svm_rbf	0.653333333333
Visvader_KEGG_TUBERCULOSIS_weka_svm_weights_r_svm_rbf	0.653333333333
Visvader_KEGG_VEGF_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.653333333333
Visvader_KEGG_VIRAL_MYOCARDITIS_weka_svm_weights_r_svm_rbf	0.653333333333
Visvader_REACTOME_AMINE_LIGAND_BINDING_RECEPTORS_weka_svm_weights_r_svm_rbf	0.653333333333
Visvader_REACTOME_CD28_DEPENDENT_VAV1_PATHWAY_weka_svm_weights_r_svm_rbf	0.653333333333
Visvader_REACTOME_CONVERSION_FROM_APC_CDC20_TO_APC_CDH1_IN_LATE_ANAPHASE_weka_svm_weights_r_svm_rbf	0.653333333333
Visvader_REACTOME_GLUCONEOGENESIS_weka_svm_weights_r_svm_rbf	0.653333333333
Visvader_REACTOME_INACTIVATION_OF_APC_VIA_DIRECT_INHIBITION_OF_THE_APCOMPLEX_weka_svm_weights_r_svm_rbf	0.653333333333
Visvader_REACTOME_METABOLISM_OF_CARBOHYDRATES_weka_svm_weights_r_svm_rbf	0.653333333333
Visvader_REACTOME_REMOVAL_OF_THE_FLAP_INTERMEDIATE_FROM_THE_C_STRAND_weka_svm_weights_r_svm_rbf	0.653333333333
Visvader_ST_IL_13_PATHWAY_weka_svm_weights_r_svm_rbf	0.653333333333
Visvader_BIOCARTA_BARRESTIN_PATHWAY_weka_svm_weights_r_svm_rbf	0.64
Visvader_BIOCARTA_CTL_PATHWAY_weka_svm_weights_r_svm_rbf	0.64
Visvader_BIOCARTA_IL12_PATHWAY_weka_svm_weights_r_svm_rbf	0.64
Visvader_BIOCARTA_IL22BP_PATHWAY_weka_svm_weights_r_svm_rbf	0.64
Visvader_BIOCARTA_MEF2D_PATHWAY_weka_svm_weights_r_svm_rbf	0.64
Visvader_BIOCARTA_MITOCHONDRIA_PATHWAY_weka_svm_weights_r_svm_rbf	0.64
Visvader_BIOCARTA_TCAPOPTOSIS_PATHWAY_weka_svm_weights_r_svm_rbf	0.64
Visvader_BIOCARTA_TGFB_PATHWAY_weka_svm_weights_r_svm_rbf	0.64
Visvader_BIOCARTA_VITCB_PATHWAY_weka_svm_weights_r_svm_rbf	0.64
Visvader_KEGG_REGULATION_OF_AUTOPHAGY_weka_svm_weights_r_svm_rbf	0.64
Visvader_KEGG_STARCH_AND_SUCROSE_METABOLISM_weka_svm_weights_r_svm_rbf	0.64
Visvader_KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION_weka_svm_weights_r_svm_rbf	0.64
Visvader_REACTOME_AUTODEGRADATION_OF_CDH1_BY_CDH1_APC_weka_svm_weights_r_svm_rbf	0.64
Visvader_REACTOME_DARPP32_EVENTS_weka_svm_weights_r_svm_rbf	0.64
Visvader_REACTOME_MUSCLE_CONTRACTION_weka_svm_weights_r_svm_rbf	0.64
Visvader_REACTOME_P53_INDEPENDENT_DNA_DAMAGE_RESPONSE_weka_svm_weights_r_svm_rbf	0.64
Visvader_REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1_weka_svm_weights_r_svm_rbf	0.64
Visvader_REACTOME_REGULATION_OF_APC_ACTIVATORS_BETWEEN_G1_S_AND_EARLY_ANAPHASE_weka_svm_weights_r_svm_rbf	0.64
Visvader_REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21_weka_svm_weights_r_svm_rbf	0.64
Visvader_REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT_weka_svm_weights_r_svm_rbf	0.64
Visvader_SA_PROGRAMMED_CELL_DEATH_weka_svm_weights_r_svm_rbf	0.64
Visvader_ST_G_ALPHA_I_PATHWAY_weka_svm_weights_r_svm_rbf	0.64
Visvader_BIOCARTA_MYOSIN_PATHWAY_weka_svm_weights_r_svm_rbf	0.626666666667
Visvader_BIOCARTA_NEUROTRANSMITTERS_PATHWAY_weka_svm_weights_r_svm_rbf	0.626666666667
Visvader_BIOCARTA_NO1_PATHWAY_weka_svm_weights_r_svm_rbf	0.626666666667
Visvader_KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION_weka_svm_weights_r_svm_rbf	0.626666666667
Visvader_REACTOME_CTLA4_INHIBITORY_SIGNALING_weka_svm_weights_r_svm_rbf	0.626666666667
Visvader_REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION_weka_svm_weights_r_svm_rbf	0.626666666667
Visvader_REACTOME_METABLISM_OF_NUCLEOTIDES_weka_svm_weights_r_svm_rbf	0.626666666667
Visvader_REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS_weka_svm_weights_r_svm_rbf	0.626666666667
Visvader_REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR_weka_svm_weights_r_svm_rbf	0.626666666667
Visvader_SA_MMP_CYTOKINE_CONNECTION_weka_svm_weights_r_svm_rbf	0.626666666667
Visvader_BIOCARTA_DC_PATHWAY_weka_svm_weights_r_svm_rbf	0.613333333333
Visvader_BIOCARTA_INFLAM_PATHWAY_weka_svm_weights_r_svm_rbf	0.613333333333
Visvader_BIOCARTA_NKCELLS_PATHWAY_weka_svm_weights_r_svm_rbf	0.613333333333
Visvader_KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM_weka_svm_weights_r_svm_rbf	0.613333333333
Visvader_KEGG_CYSTEINE_AND_METHIONINE_METABOLISM_weka_svm_weights_r_svm_rbf	0.613333333333
Visvader_KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE_weka_svm_weights_r_svm_rbf	0.613333333333
Visvader_KEGG_JAK_STAT_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.613333333333
Visvader_KEGG_SULFUR_RELAY_SYSTEM_weka_svm_weights_r_svm_rbf	0.613333333333
Visvader_REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX_weka_svm_weights_r_svm_rbf	0.613333333333
Visvader_REACTOME_DOUBLE_STRAND_BREAK_REPAIR_weka_svm_weights_r_svm_rbf	0.613333333333
Visvader_REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL_weka_svm_weights_r_svm_rbf	0.613333333333
Visvader_REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf	0.613333333333
Visvader_REACTOME_SIGNAL_ATTENUATION_weka_svm_weights_r_svm_rbf	0.613333333333
Visvader_REACTOME_STRIATED_MUSCLE_CONTRACTION_weka_svm_weights_r_svm_rbf	0.613333333333
Visvader_REACTOME_VIRAL_MRNA_TRANSLATION_weka_svm_weights_r_svm_rbf	0.613333333333
Visvader_BIOCARTA_EPONFKB_PATHWAY_weka_svm_weights_r_svm_rbf	0.6
Visvader_KEGG_CARBOHYDRATE_DIGESTION_AND_ABSORPTION_weka_svm_weights_r_svm_rbf	0.6
Visvader_KEGG_DILATED_CARDIOMYOPATHY_weka_svm_weights_r_svm_rbf	0.6
Visvader_REACTOME_BIOLOGICAL_OXIDATIONS_weka_svm_weights_r_svm_rbf	0.6
Visvader_REACTOME_CREB_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_weka_svm_weights_r_svm_rbf	0.6
Visvader_REACTOME_HOMOLOGOUS_RECOMBINATION_REPAIR_weka_svm_weights_r_svm_rbf	0.6
Visvader_REACTOME_PP2A_MEDIATED_DEPHOSPHORYLATION_OF_KEY_METABOLIC_FACTORS_weka_svm_weights_r_svm_rbf	0.6
Visvader_REACTOME_PREFOLDIN_MEDIATED_TRANSFER_OF_SUBSTRATE_TO_CCT_TRIC_weka_svm_weights_r_svm_rbf	0.6
Visvader_REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS_weka_svm_weights_r_svm_rbf	0.6
Visvader_REACTOME_REGULATION_OF_INSULIN_SECRETION_BY_GLUCAGON_LIKE_PEPTIDE_1_weka_svm_weights_r_svm_rbf	0.6
Visvader_REACTOME_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY_weka_svm_weights_r_svm_rbf	0.6
Visvader_BIOCARTA_ARENRF2_PATHWAY_weka_svm_weights_r_svm_rbf	0.586666666667
Visvader_BIOCARTA_P53_PATHWAY_weka_svm_weights_r_svm_rbf	0.586666666667
Visvader_KEGG_FAT_DIGESTION_AND_ABSORPTION_weka_svm_weights_r_svm_rbf	0.586666666667
Visvader_KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_weka_svm_weights_r_svm_rbf	0.586666666667
Visvader_KEGG_VIBRIO_CHOLERAE_INFECTION_weka_svm_weights_r_svm_rbf	0.586666666667
Visvader_REACTOME_GLYCOLYSIS_weka_svm_weights_r_svm_rbf	0.586666666667
Visvader_REACTOME_LIPOPROTEIN_METABOLISM_weka_svm_weights_r_svm_rbf	0.586666666667
Visvader_REACTOME_MYD88_CASCADE_weka_svm_weights_r_svm_rbf	0.586666666667
Visvader_REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT_weka_svm_weights_r_svm_rbf	0.586666666667
Visvader_REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS_weka_svm_weights_r_svm_rbf	0.586666666667
Visvader_BIOCARTA_INSULIN_PATHWAY_weka_svm_weights_r_svm_rbf	0.573333333333
Visvader_KEGG_OTHER_TYPES_OF_O_GLYCAN_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf	0.573333333333
Visvader_KEGG_PPAR_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.573333333333
Visvader_KEGG_PROPANOATE_METABOLISM_weka_svm_weights_r_svm_rbf	0.573333333333
Visvader_KEGG_TYROSINE_METABOLISM_weka_svm_weights_r_svm_rbf	0.573333333333
Visvader_REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL_weka_svm_weights_r_svm_rbf	0.573333333333
Visvader_REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS_weka_svm_weights_r_svm_rbf	0.573333333333
Visvader_REACTOME_PROTEOLYTIC_CLEAVAGE_OF_SNARE_COMPLEX_PROTEINS_weka_svm_weights_r_svm_rbf	0.573333333333
Visvader_ST_JAK_STAT_PATHWAY_weka_svm_weights_r_svm_rbf	0.573333333333
Visvader_BIOCARTA_D4GDI_PATHWAY_weka_svm_weights_r_svm_rbf	0.56
Visvader_KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC_weka_svm_weights_r_svm_rbf	0.56
Visvader_REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION_weka_svm_weights_r_svm_rbf	0.56
Visvader_REACTOME_CELL_JUNCTION_ORGANIZATION_weka_svm_weights_r_svm_rbf	0.56
Visvader_REACTOME_E2F_TRANSCRIPTIONAL_TARGETS_AT_G1_S_weka_svm_weights_r_svm_rbf	0.56
Visvader_REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES_weka_svm_weights_r_svm_rbf	0.56
Visvader_REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS_weka_svm_weights_r_svm_rbf	0.56
Visvader_REACTOME_OLFACTORY_SIGNALING_PATHWAY_weka_svm_weights_r_svm_rbf	0.56
Visvader_BIOCARTA_AKAPCENTROSOME_PATHWAY_weka_svm_weights_r_svm_rbf	0.546666666667
Visvader_KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION_weka_svm_weights_r_svm_rbf	0.546666666667
Visvader_KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION_weka_svm_weights_r_svm_rbf	0.546666666667
Visvader_KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY_weka_svm_weights_r_svm_rbf	0.546666666667
Visvader_KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM_weka_svm_weights_r_svm_rbf	0.546666666667
Visvader_REACTOME_CELL_CELL_ADHESION_SYSTEMS_weka_svm_weights_r_svm_rbf	0.546666666667
Visvader_REACTOME_FANCONI_ANEMIA_PATHWAY_weka_svm_weights_r_svm_rbf	0.546666666667
Visvader_REACTOME_HORMONE_BIOSYNTHESIS_weka_svm_weights_r_svm_rbf	0.546666666667
Visvader_REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION_weka_svm_weights_r_svm_rbf	0.546666666667
Visvader_BIOCARTA_ERYTH_PATHWAY_weka_svm_weights_r_svm_rbf	0.533333333333
Visvader_KEGG_GLYCEROLIPID_METABOLISM_weka_svm_weights_r_svm_rbf	0.533333333333
Visvader_REACTOME_ACTIVATED_TLR4_SIGNALLING_weka_svm_weights_r_svm_rbf	0.533333333333
Visvader_REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS_weka_svm_weights_r_svm_rbf	0.533333333333
Visvader_ST_WNT_BETA_CATENIN_PATHWAY_weka_svm_weights_r_svm_rbf	0.533333333333
Visvader_BIOCARTA_GRANULOCYTES_PATHWAY_weka_svm_weights_r_svm_rbf	0.52
Visvader_KEGG_CITRATE_CYCLE_TCA_CYCLE_weka_svm_weights_r_svm_rbf	0.52
Visvader_KEGG_TASTE_TRANSDUCTION_weka_svm_weights_r_svm_rbf	0.52
Visvader_ST_GAQ_PATHWAY_weka_svm_weights_r_svm_rbf	0.52
Visvader_REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_weka_svm_weights_r_svm_rbf	0.506666666667
Visvader_REACTOME_P38MAPK_EVENTS_weka_svm_weights_r_svm_rbf	0.506666666667
Visvader_REACTOME_SEROTONIN_RECEPTORS_weka_svm_weights_r_svm_rbf	0.506666666667
Visvader_BIOCARTA_ATRBRCA_PATHWAY_weka_svm_weights_r_svm_rbf	0.493333333333
Visvader_BIOCARTA_ERK5_PATHWAY_weka_svm_weights_r_svm_rbf	0.493333333333
